customer_id,country_code,account_creation_method
6ac88335,GB,desktop
c121a453,US,desktop
09efc706,AU,desktop
a840c49e,CA,unknown
73461473,DE,desktop
a0d577a0,US,desktop
eb893cba,MX,desktop
a995e016,IL,desktop
7c03148f,BR,desktop
30dd93c6,HK,desktop
91778fc2,US,unknown
875174fe,GB,desktop
5c138f9a,MX,desktop
20d90bfe,US,desktop
d2e95fdf,JP,desktop
5f0de165,CO,desktop
5c753554,IN,desktop
e0248c5f,US,desktop
2ef00b4e,GB,desktop
acf60b48,US,desktop
3f130dca,US,desktop
5fa3e0bf,TR,desktop
06e615c2,JP,desktop
c1aeaea9,US,desktop
c6a3d1fc,US,desktop
c5d55540,IT,desktop
f3bcc286,NL,desktop
00bad5ec,US,desktop
9b4952a0,AU,desktop
d05d6def,US,desktop
a813f35e,CA,desktop
6c7dceec,US,desktop
f1a7b0ab,GB,desktop
d43075a9,US,desktop
09a0bd28,US,desktop
c9b98e91,US,mobile
0568ff42,US,desktop
3297a351,US,desktop
290ff8cd,JP,desktop
177395f4,NO,desktop
88a1e661,CH,desktop
94795c96,JP,desktop
f3f42a28,IE,desktop
9ec17d39,US,desktop
78cbe0a5,AU,desktop
a774859d,US,desktop
9f02215f,CA,desktop
d85a7b7d,US,desktop
6700e52c,US,desktop
9eced7ba,US,desktop
690ae650,US,desktop
e8058091,US,desktop
df23abaf,US,desktop
0a0fa664,JP,desktop
796af25d,PY,desktop
d1b7e243,SE,unknown
3f02e30d,US,desktop
c5a96a93,US,desktop
594dd17d,CA,desktop
9dcfeb5f,RU,desktop
e78aef59,US,desktop
b2dbefe2,CA,desktop
97d77513,SE,desktop
bb15e325,MU,desktop
c6a93f54,FR,desktop
4f63a4da,US,desktop
6beb6554,US,desktop
a270b926,US,desktop
840a6b8b,US,mobile
7f6f74b9,US,unknown
61fb6365,GB,desktop
9d1228a4,US,desktop
1ca5c5e9,US,desktop
7904be53,US,desktop
2263000000000000144166366344270268859189693437760765952,US,desktop
10bc0a2e,MX,desktop
0a14abfd,CA,desktop
7a4b931c,US,unknown
68a03b50,GB,desktop
ceac16d7,NO,desktop
723a5f9c,US,mobile
81f79827,CH,desktop
7479b129,JP,desktop
8cd0dbe0,AR,desktop
12f28f1d,US,desktop
a73cf65c,US,desktop
2110ad76,JP,desktop
68bcec3f,SE,desktop
c07cff1d,AU,desktop
4f21cf90,AU,desktop
55e4e59a,GB,desktop
c8611dac,HK,desktop
92cd9cd2,US,desktop
4b57aef2,US,mobile
93ce525b,US,desktop
e5a37226,US,tablet
4538c9bd,BR,mobile
d8f5b1ca,US,desktop
76f424f9,US,desktop
2024fdb2,NL,desktop
a1b65fae,SE,desktop
3778488d,HK,desktop
84671a45,CH,desktop
a8624ff0,AU,desktop
b2ce19c7,DE,desktop
8852403a,AU,desktop
62cc13b2,DE,desktop
1579f1eb,GB,desktop
e4188f44,CA,desktop
eb3a1b9b,NZ,unknown
c80d3a7b,CA,desktop
c9cec8c1,FI,desktop
46755014,US,desktop
e0f70668,JP,tablet
432a4eb7,MX,desktop
b58add84,MX,desktop
ad47df07,IE,unknown
a2832b62,US,desktop
0a43bd3b,US,desktop
c64509dd,US,desktop
81b804fd,US,unknown
71b500df,US,desktop
9ba707f5,FR,desktop
f7efa356,TW,desktop
694862b8,US,desktop
481aaa7a,US,desktop
7cef8ee4,DE,desktop
92c8307d,DE,desktop
814e6a07,US,desktop
00bc8d1f,US,desktop
eea15862,DE,desktop
19b110e6,US,desktop
25926e2c,GB,desktop
343ed5f4,IT,desktop
f88a0183,NL,desktop
a5c9a124,FR,desktop
78c53e90,US,desktop
16ed138a,ES,desktop
e2d73069,UA,desktop
40bad83e,US,desktop
aaceb13c,AU,desktop
7986757f,US,desktop
9cd15eed,US,desktop
532d6121,US,desktop
256b5a1b,AU,desktop
d6e2055b,UA,desktop
8634f20e,IQ,mobile
2ee4b55b,US,desktop
72c4be6a,US,desktop
4c84c9f1,FR,desktop
71c9c23f,US,desktop
df8062b7,US,desktop
9e7aa0ed,US,desktop
0e06c294,US,desktop
3e646c5a,US,desktop
258ede48,BR,desktop
e037f3d9,JP,desktop
6d2ed3a6,BS,desktop
99a19e74,US,desktop
50648c68,US,desktop
8bb439d2,ES,desktop
cb81d3c9,US,mobile
1b9b5dda,US,unknown
472b12a9,GB,mobile
d563e4de,GB,desktop
9778719f,IT,desktop
bfdf0493,US,desktop
a957f0fc,PE,desktop
1e43d331,FR,unknown
a0068bc5,AU,desktop
1ac1c2ce,CH,desktop
11c8c923,US,desktop
eabbbe38,GB,desktop
178050dc,US,unknown
f04a4fe1,TR,desktop
bce3cb00,GB,desktop
f7ebcee9,US,desktop
10dfdb42,DK,desktop
3439a55d,US,desktop
b7eccd0f,GB,desktop
0c5e4de4,US,desktop
4293c173,GB,desktop
2da55bbe,GB,desktop
81ca5e8e,RU,desktop
48734253,CR,desktop
382e9a06,CA,desktop
2d6dde35,US,desktop
bbeac71f,BF,desktop
41910546,US,desktop
7e19c408,AR,desktop
534b7a7e,FR,desktop
328a014c,US,desktop
64c7a58d,US,desktop
d7f7350b,AU,desktop
dea0246e,US,desktop
3047429b,TR,desktop
c57520c8,US,desktop
7463ff3a,US,desktop
369c404a,CA,desktop
330cf8c7,US,mobile
f8bd92d9,US,desktop
fc61104f,US,desktop
a35a2e4a,AT,desktop
7df8abb2,DE,desktop
e1d4c5f3,US,mobile
f5be0151,ES,desktop
04a4cb63,BR,desktop
3a8d7735,BR,desktop
47253a18,EU,mobile
d7133c2b,US,desktop
27924165,CL,desktop
cef97242,CA,desktop
4cc16057,GR,desktop
54798fed,SG,mobile
1f7713b2,US,desktop
043fc646,AT,desktop
8ef966e2,US,mobile
53722aae,US,mobile
c96a8705,GB,desktop
bb67a870,US,desktop
20a8ed7a,MX,desktop
7d045292,IN,desktop
12b209ab,AU,desktop
0a540384,IE,desktop
ae5ad28a,AU,mobile
c5733d26,US,mobile
b1736ee4,CL,desktop
23359881,NZ,desktop
cf3b531a,US,desktop
348cbec1,JP,unknown
e9363ba9,US,desktop
091f8efa,US,desktop
d3174289,US,desktop
b6777536,GB,tablet
94a49f59,US,desktop
9e6fa145,US,desktop
88404615,US,desktop
0a3856a2,DE,desktop
d30edd3c,US,desktop
b27d26c0,US,desktop
9f12d9ae,US,desktop
d0d592a1,JP,desktop
74bf8cd7,CA,unknown
21d83cfa,US,desktop
446e4468,US,mobile
e0994861,US,desktop
a40d12b9,CA,desktop
c0742c21,US,mobile
5c2d2fd5,CA,desktop
14d7d3c7,US,desktop
996d4fb9,US,desktop
19989999999999998922186152355737521534287252864807036425414323817604975443043375429673490164618797584489985527558873971891355892131699847875006239065911449048594400551165964128842614272943084235184581153805492971747184139253573899947868160,MX,desktop
e24da8b2,US,desktop
2620ed4c,MN,desktop
c0683473,US,desktop
9cd91929,GB,desktop
bef2b980,BR,desktop
c9e1cbe0,AU,desktop
2870dfe7,US,desktop
7ac331a8,US,desktop
e92a57de,US,desktop
97bb9cd1,CH,desktop
2883c293,US,desktop
255db84d,US,desktop
657a31e7,US,desktop
f7e06d89,US,desktop
a8a40298,CA,desktop
2bbf5805,US,desktop
9f5870f5,CA,tablet
95a3468e,US,desktop
7a3e80ce,US,desktop
beaf2ac6,NL,unknown
0100591d,AU,desktop
a747c800,US,desktop
32f9d775,US,desktop
55e45b22,DK,desktop
f3e42ada,DE,desktop
f89de1d9,AT,desktop
61915127,GB,desktop
3330688,US,desktop
e74ce68f,US,desktop
a0125d4c,DE,desktop
07c64db7,GB,desktop
b2474a51,NL,desktop
53e1a5b2,AU,mobile
7baaee81,US,mobile
d5ecfcea,US,mobile
be702790,US,desktop
0cafc7c9,UA,desktop
f78aee9e,GB,unknown
2aac148f,MX,desktop
cccc00dd,US,desktop
a7684b7e,DE,desktop
13a20ec7,US,desktop
02e74701,CA,desktop
0c4561d4,IL,desktop
a6971bba,US,desktop
f3b9b5e4,GB,desktop
6ace34ad,GB,desktop
8ff10620,US,desktop
272172b9,CH,desktop
84069330,DE,desktop
70215a23,DE,desktop
6905c31a,GB,desktop
9ddc5df8,AU,desktop
21ae772c,UA,desktop
e4a2ee61,AU,mobile
635952b8,GB,desktop
73275fdb,SE,desktop
7245bf67,MO,desktop
fe7973ec,CA,desktop
9557ab7a,GB,desktop
c1333f8c,BR,desktop
2504d451,FR,desktop
3134135e,AT,desktop
b6fc2cc8,US,
ed7d2bd0,GB,desktop
10fd87fd,US,
d6c5ad75,US,desktop
e5d17be9,DE,desktop
97f51474,DE,desktop
6ca9544d,US,desktop
7d2b8244,US,desktop
5d7e8097,ES,desktop
1f2edab2,DE,desktop
201e305f,US,mobile
8677ee25,US,desktop
9715893a,US,desktop
aed07f6e,US,desktop
64f143a5,HK,desktop
1a250aff,GB,desktop
092d7ac1,US,desktop
1b6ca4cc,JP,desktop
e2aadbe5,ES,desktop
9a740d4a,US,desktop
2cde5a7b,DE,desktop
9b8476a2,DE,desktop
aa67ad1e,US,desktop
c4257b3f,GB,desktop
5ccbecd3,US,desktop
df963bea,JP,desktop
36e2ef41,US,desktop
11745dd5,CA,desktop
ef5386ae,IE,desktop
4a2333bd,US,desktop
28b2eb15,CA,desktop
f6bb7093,US,desktop
8a91f620,US,desktop
389a82b1,US,desktop
f8786040,GB,mobile
f5bcec4a,US,mobile
0e54600d,GB,desktop
3afedace,US,desktop
10815d47,FI,desktop
af30a1d4,SE,desktop
17ac3408,FR,desktop
09c11171,US,desktop
02463b04,US,desktop
8a8f9ac0,AU,desktop
ed905381,DE,desktop
f3aacb61,US,desktop
52df0d16,US,desktop
1c9abb75,GB,desktop
007f3e67,BR,mobile
71ae7f18,NO,desktop
5be5524a,GB,desktop
899726ac,US,desktop
e3acd4a2,FR,desktop
7b4a4d1f,GB,desktop
1794ecfd,US,desktop
23e3f1af,IT,desktop
62df4188,US,desktop
bdb1b381,US,unknown
7253f995,HK,desktop
3e3fbbd5,US,desktop
ca932276,SK,desktop
daa51029,JP,desktop
1a68985f,KR,desktop
705d1ef5,US,desktop
3ecd82f3,EG,desktop
84e9c15a,US,desktop
0015d2e1,MX,mobile
baee5352,KR,desktop
dc395eaf,AU,desktop
42c4f55b,US,desktop
7d550e55,US,desktop
48f552d3,US,desktop
2b812faa,FR,desktop
1b8a52cd,CA,desktop
547cfc4b,,unknown
e8b6a578,US,desktop
df229074,IN,desktop
e6dd4451,TR,desktop
35058cbe,PR,desktop
e3eadedc,US,desktop
68783ae6,US,desktop
7a4f2e4a,IN,desktop
d5754137,PL,desktop
98a509d2,JP,desktop
92f3bd59,FR,desktop
9896010a,US,desktop
86066028,US,desktop
974c0a2e,AU,desktop
103ef63b,US,
39753d16,US,desktop
bdec8e84,US,desktop
af5c2488,US,desktop
063b651a,IN,desktop
bb610985,DE,desktop
8cc04ccf,US,desktop
332299999999999999710779377134829468780338908489583686406441141541400122871819115678359135603364195260563308043443392259384173207454708282678101810055999308840013407442931262655591087877587615785422768538860113493605443653887360619138788859859543904603074478473216,US,desktop
52691d0e,US,desktop
286050da,KR,desktop
84f49a8e,US,desktop
8f1ad7e8,US,desktop
c4819789,FR,desktop
54b90f1f,US,desktop
bcf8f69a,RU,desktop
6bf7a64f,US,desktop
3a9c042e,US,tablet
793ad07f,CA,mobile
4006839,IT,desktop
25fe9f52,FR,desktop
5767429d,IT,desktop
29c4995b,US,desktop
df7cfc52,CA,desktop
7ab5a332,BE,desktop
51f9de10,GB,desktop
585967a5,US,desktop
e3571836,UA,desktop
25b84ed5,US,desktop
140dc528,PK,desktop
86836ae2,US,desktop
51116d81,LT,unknown
c21e90ac,SA,desktop
bc913768,IT,desktop
c5a430e7,ES,desktop
70a3e726,IN,desktop
f6b7b59b,US,desktop
33ad54ab,US,desktop
cc428088,CA,desktop
bc93d24b,CH,desktop
7412ac5a,GB,desktop
4f65b0a7,US,desktop
0a377041,AU,desktop
c268e1ca,PY,desktop
a0658d62,IT,desktop
c52998b4,CA,desktop
1d4147ef,BR,mobile
1204bfe3,ES,desktop
b153ed7c,US,desktop
d7a6668f,US,desktop
8b05ce06,US,desktop
a8ec619b,GR,desktop
539ec882,US,desktop
07e5f72a,US,desktop
0dbcfff9,GB,tablet
296dd8ac,JP,mobile
719f9388,CL,desktop
1edaf998,BR,desktop
105068a9,US,desktop
b0e8ea2d,US,desktop
7a4a079e,US,desktop
fc8cf021,BR,desktop
1a7197d1,CH,desktop
8cab6cd9,US,desktop
5a0f2640,US,desktop
9666c0d3,AU,desktop
ca1a8b66,US,desktop
c0100797,US,desktop
e6cf4350,IT,mobile
8ab0e292,US,desktop
25d19eee,JP,desktop
6cb75113,US,tablet
2af2e7ec,US,desktop
6566878b,US,desktop
34a1960b,GB,desktop
834e11ee,US,desktop
b42fdb86,RU,desktop
65fd5b31,US,desktop
81853c81,DE,desktop
9d92c74f,AU,unknown
f029c498,GB,desktop
4c45b77a,NL,desktop
f5e17824,US,desktop
96efaabf,BR,desktop
6dad825d,UA,unknown
74b9442c,MX,desktop
ff7f01be,ZA,desktop
19c57d28,BR,desktop
0c7bc573,US,desktop
553f6d65,FI,desktop
82290ec5,HK,desktop
5fcef873,AE,desktop
bec7d531,CR,desktop
2da11129,US,desktop
ecda7ef5,US,desktop
504d58dc,US,desktop
46821bcb,JP,desktop
07c92bf0,US,mobile
27ff2c05,PL,desktop
24bf26fc,US,desktop
7b36fc29,US,desktop
98724c15,US,desktop
d4c32f45,US,desktop
4e1de993,IL,desktop
6aeb2b39,CA,desktop
2d593030,SG,desktop
ff90e79e,IE,desktop
17ceedb6,AU,mobile
1dd4605c,DE,desktop
8bcb9d3c,NL,desktop
6c20c5b4,US,unknown
158b8028,US,mobile
49639381,HU,desktop
d7509077,JP,desktop
4a37e991,US,desktop
52be3d22,US,mobile
6ba3e26c,PL,desktop
d332959b,SE,desktop
c08f50f4,UA,desktop
df07419c,US,desktop
2647b89f,US,desktop
93796980,US,desktop
69b97436,IL,desktop
8ecd253d,US,desktop
a25f5db8,CL,desktop
4617832a,US,mobile
4afd0e1b,DE,desktop
af99e36f,IL,desktop
70b1a94b,US,desktop
ef85dbf7,US,desktop
0060b9b6,US,mobile
44e8fc11,FR,desktop
d1c6bd39,CA,desktop
3aa1d6f2,GB,mobile
a70bb561,US,desktop
e1acc6e8,AU,desktop
d54360c0,US,desktop
f98748e6,KR,desktop
4b8b34a0,US,desktop
c434b4f3,AZ,desktop
50dcfb9d,US,desktop
fa743261,US,desktop
698aa8f0,SE,desktop
dde9fc13,DE,desktop
3629d0b1,BE,tablet
72a96a97,US,desktop
aa84e516,US,unknown
6c2e0b73,US,tablet
53b27994,IL,desktop
1a6a6b2a,AU,desktop
ff16fc14,FR,desktop
58d3eb01,US,mobile
c6b27c23,US,desktop
0b788d86,US,desktop
75c6bee5,US,desktop
97456cd2,US,desktop
4c68a1cd,US,mobile
97f33f93,US,desktop
7fe3d721,US,desktop
7f2663c2,US,desktop
7ae1720a,CH,desktop
74443f74,US,desktop
3897aa30,GB,desktop
0db05211,US,desktop
81f4afb0,BE,desktop
49a00598,AU,desktop
d90b7d5a,US,mobile
f260add0,US,desktop
c7ce124c,US,desktop
d7a4a2de,GB,desktop
5aa708d1,US,desktop
3fa68af9,US,desktop
fd80b235,JP,desktop
4c3bca40,US,mobile
dbc93f7f,US,desktop
52a7da40,MX,desktop
c52d264d,US,desktop
ead0d11a,US,desktop
69909828,PA,desktop
1706d236,AU,desktop
979eb279,US,desktop
6cf8a7e5,US,desktop
810a4e39,US,mobile
f7772b92,,unknown
50ebb171,US,desktop
17ecfffb,NL,desktop
25984140,US,desktop
0ad0f38e,US,mobile
8107ec9d,US,desktop
1ce2326e,FR,desktop
1095fedc,US,desktop
ee2e92fc,US,desktop
51e7843a,CA,unknown
a7c218c4,US,desktop
85f9582c,US,desktop
08050ee7,AU,desktop
c4e3e057,US,desktop
e2dfc1da,US,desktop
7db3f9ea,US,mobile
fc78c894,US,desktop
3c67b956,US,desktop
d6f14e99,US,desktop
7a2145bf,US,unknown
c2c70ee1,AU,desktop
95d2f2ea,AU,unknown
7bec1f90,CA,desktop
15033ab4,GB,mobile
609b7206,US,desktop
6451cb3a,ES,desktop
7ddd40d6,US,desktop
41c0fb4b,JP,desktop
2b308ffa,US,desktop
7be55af0,SE,mobile
0ee552c6,HK,desktop
4664384a,US,desktop
7e4cb11c,US,desktop
ce27daa4,CA,desktop
bc01ccb7,GB,desktop
7a3b4f4a,DE,desktop
114adbcb,US,mobile
fb4f5855,GB,desktop
76d1e342,US,desktop
51d36ba1,JP,desktop
68e6d414,PT,desktop
b1944ab8,HK,desktop
da3ef15b,,unknown
2b1f887d,US,desktop
bd7ee932,GB,desktop
fcd1e1cb,NO,desktop
44cd1366,,unknown
acb69b16,GB,desktop
f8445b2a,US,desktop
2cb915ad,ES,desktop
c0491883,NZ,desktop
2c3f15dd,US,desktop
89c41415,US,desktop
40b50abf,FR,desktop
b4f65b1d,FR,desktop
f4719162,US,desktop
36c25960,US,desktop
eb0f381f,US,desktop
e118e831,US,desktop
014453b3,US,desktop
3b1b526e,GB,desktop
c8edab7a,GB,desktop
ef729445,US,desktop
c6f42dc8,US,desktop
a57aa30d,CA,desktop
6267888e,US,desktop
47661e6c,US,desktop
3931acca,US,desktop
0de5aff2,US,desktop
1719baad,AU,desktop
431d9c1a,US,desktop
2235cd6c,US,desktop
96028ff5,MX,desktop
3dcf2c93,US,desktop
6bd38552,GB,unknown
d93678d4,US,desktop
1f54b2b8,US,desktop
d856e187,US,mobile
3f30490b,ES,mobile
d427c195,US,desktop
45cec068,US,desktop
ee2e3d85,US,desktop
47fd8d14,US,desktop
dacafa20,TH,desktop
41bcf1bb,US,desktop
72c6ff30,US,desktop
e40ede73,US,desktop
04b52508,US,desktop
654690c5,JP,desktop
6d65576f,NZ,desktop
76ffed19,CO,desktop
6d2262af,US,desktop
53e8de45,CL,desktop
b9e56ac0,US,desktop
9b151c85,US,desktop
8f8585aa,US,desktop
d29874a1,GB,desktop
87290e4b,US,desktop
6e28683b,BE,desktop
a166e82f,US,tv
2117009d,US,desktop
faed8743,NO,tablet
499a4f0b,US,desktop
99f7e86f,DE,desktop
dc4cb03c,TW,desktop
c2853146,AU,desktop
ae3bbab8,DE,desktop
4f315023,JP,desktop
fa321501,GB,desktop
3fb76efd,GB,desktop
bfcf9c1c,PT,desktop
10f2302a,IE,desktop
44855c0b,GB,desktop
2cbe352e,US,desktop
77e0d96e,US,mobile
93324607,MX,desktop
b19393d5,US,desktop
bfa4cdbc,US,desktop
4176f110,CL,desktop
a9487e4e,MY,unknown
e7d9f826,GB,desktop
4f8d10cc,CO,tablet
17ffb75d,US,desktop
4845d46f,CL,desktop
1328900000000000032487031487478004329107778706276918213407941832471972977710521647104,US,desktop
1f19b452,AU,desktop
29f98bca,GB,desktop
032b88c7,US,desktop
5fac124d,US,desktop
643a7f58,IE,desktop
5d4c3016,US,desktop
60cd3225,US,desktop
5e7bdd06,DE,desktop
86d0c88a,DE,desktop
8629c516,US,desktop
7b4f5676,US,desktop
afe51b35,US,desktop
d1b2263c,KR,desktop
07ba8081,ES,desktop
5137300000000000274447148766043031124894422989482571557834510342905284001792,DK,desktop
8c130145,CA,desktop
38166229,CA,desktop
771a9243,US,desktop
24dc46a0,US,desktop
8ecb7f8f,DE,desktop
b89b4d76,US,unknown
b90ce37f,FR,desktop
f3549630,DK,desktop
f25330bc,US,desktop
f08c8ed3,CA,desktop
60682e9d,CA,desktop
7e11629a,US,desktop
56ab482b,US,desktop
a42034b1,AU,desktop
02157f8f,IT,desktop
b318af89,NZ,desktop
a8159f41,US,desktop
09897f5d,GB,desktop
72b187ee,LU,desktop
4b63e6d8,MY,desktop
72dd466e,US,desktop
b206f898,US,desktop
b105fb3e,KR,desktop
5938b7db,US,desktop
1bcd3f67,TH,desktop
3e0c9580,US,desktop
f672f5f5,US,desktop
c2f45c82,US,desktop
3d1174a3,US,desktop
9bbc22e9,GB,mobile
e72bca86,US,desktop
d3ae2efe,US,desktop
c9c51b96,US,desktop
95db57e8,CO,desktop
329901b9,KR,desktop
b3b2d952,GB,mobile
f4a2dd5c,CL,desktop
0ac7ae63,IE,desktop
3af516d1,US,desktop
8eb3d4e6,KR,desktop
fde47f11,US,mobile
adc91c01,GB,desktop
f2fa2737,GB,desktop
298785,US,desktop
4b755c6d,SE,desktop
ffca4d0f,US,desktop
28f5b74c,IS,desktop
388c854c,US,desktop
5714cb1c,US,desktop
bf7264f3,SE,desktop
62a90d49,AU,desktop
12ca1cb0,BR,desktop
8446fa5a,US,desktop
fd7a9b75,BE,desktop
874616bf,CH,unknown
7f6149d2,US,desktop
c562615c,US,desktop
30480ca8,AU,mobile
1721c17c,DE,desktop
b453a743,US,desktop
00545a8a,US,unknown
ba6f2933,DE,desktop
d9e827e2,US,desktop
101a30f2,US,desktop
0398add6,GB,desktop
d7a70df0,US,desktop
9b92bad0,CH,desktop
c015c35f,AR,desktop
90489544,IN,desktop
a8b7f487,MX,desktop
23c216c9,GB,desktop
08cc48b5,CA,desktop
f75ad16f,US,desktop
847bfcf0,US,desktop
69ebf112,DE,desktop
6b0f113d,US,mobile
9b9f9e25,AU,desktop
fb65883b,US,desktop
89d514ef,US,desktop
3e44f6a5,DE,desktop
2a724c1c,US,desktop
544a4757,US,desktop
cf5beb26,US,desktop
c55e7a43,FR,
615a155d,MK,desktop
36e91091,US,desktop
ef3287ce,AT,desktop
064e4720,JP,desktop
eafc70f4,US,desktop
e751716c,US,desktop
9610ffc0,DE,desktop
7966d262,ES,desktop
10738de3,SE,desktop
37c8fc1c,US,desktop
536a2992,US,desktop
a29d6984,HU,desktop
d5c8394b,JP,desktop
1fa4c98a,US,mobile
07fbc1e2,US,desktop
cbdc54e5,GB,desktop
c468dbb3,GB,desktop
f9359e34,DK,desktop
a53fb203,US,desktop
1aadf4a7,US,desktop
78fb5d82,US,desktop
24078539,AU,desktop
3082a0ae,NL,desktop
9edfcdd0,US,desktop
74f562df,IL,desktop
04f45861,US,desktop
df56bde1,US,desktop
7ebfdd50,CA,desktop
414fb66a,US,desktop
5dc182d2,US,desktop
93c4bb1c,US,mobile
1b36b41e,JP,desktop
9cc3210d,US,desktop
c5df8df0,US,desktop
2bd3ebd7,FI,desktop
3ba501d4,US,desktop
7d172948,CA,desktop
350c8d8c,US,unknown
88782ce3,US,desktop
70e30337,RS,desktop
d1ed4cd1,JP,desktop
d96fffc8,CH,desktop
bb661af3,BR,desktop
c7e0b2c2,US,desktop
be8b8642,US,desktop
6b44bb83,ES,desktop
60dd1bd8,US,desktop
88a0c0dd,ES,desktop
880b0ae2,RU,desktop
2b4f4369,GR,desktop
924dc57b,IS,desktop
bd89bd79,US,desktop
25194ea0,US,desktop
908f581a,US,desktop
c1cc9184,US,desktop
becae21b,US,desktop
b6a6dca4,JP,desktop
3e6ac2d9,US,desktop
7723d285,US,tablet
015d8d5c,JP,desktop
9682600000000000163472594717507924617851334594562267323301888,US,desktop
1c472157,US,desktop
6e8dece1,MX,desktop
28dc3d74,NO,desktop
c0c0bd43,US,desktop
6147c7d0,JP,desktop
3da0f875,US,desktop
a3ae0326,US,desktop
6ad5483c,FR,desktop
4710aecd,BR,desktop
e51b61ca,AU,mobile
d9b0c442,US,desktop
4950e3f4,GB,desktop
7303c75d,CA,desktop
cd437123,US,desktop
1d3785c0,TR,desktop
76f2f7d0,HT,desktop
4ad19ed9,FR,desktop
a5121a6b,US,desktop
582a6cad,CN,desktop
002e219f,GB,desktop
96c9ecc2,BD,desktop
5bdbb45a,CA,desktop
c4d37f9b,GB,desktop
6098c9e7,US,mobile
b35eaaf5,US,desktop
734abbfa,PT,desktop
eee9aec5,US,desktop
149f0f49,US,desktop
bcde0af0,US,mobile
b043132b,US,desktop
e13c1230,US,desktop
28f5617d,US,desktop
181acc25,US,desktop
fd9ba3e5,US,desktop
691626da,US,mobile
9172022b,KR,desktop
645f557b,GB,desktop
6bd0328d,US,desktop
c1b7002e,US,desktop
9408b097,FR,mobile
49e5f205,IL,desktop
e6d9a14a,CA,mobile
2e52288b,US,desktop
a14c98fa,US,desktop
ba1d7124,DE,mobile
8f6983dd,DE,desktop
2e2b7f9a,CH,desktop
b510cc23,IE,desktop
2a724b93,AU,mobile
e10a9dde,US,tablet
7e4feaaa,US,desktop
6daee2d8,US,unknown
47e36dac,US,desktop
6c410864,GB,desktop
d53f5847,DE,desktop
6f497dd6,US,desktop
405b1c55,US,desktop
22f84dd0,GB,tablet
75ad6952,US,desktop
c57a79ed,GB,desktop
0ec90fbf,AT,desktop
afe740c5,JP,desktop
daa75a3d,US,desktop
0f0620f9,CO,desktop
9bfe253f,TR,desktop
73c68ea9,IT,desktop
da30aa7e,CA,desktop
d74ac52e,US,unknown
ea29422b,US,desktop
54a8d4bb,CA,desktop
50f45435,US,desktop
d4e7507f,GB,desktop
98b46e5f,BR,desktop
f580ee8d,US,desktop
e6bdaf11,CH,desktop
717dad39,US,desktop
ca4b7770,JP,mobile
31236b7d,US,desktop
9eb8972b,US,desktop
a466e321,US,desktop
f7aca0fc,IN,desktop
5f310909,US,desktop
7775b47b,US,mobile
fd8385ec,US,desktop
9442ce89,HU,mobile
3831beb2,US,desktop
2f894406,PT,desktop
eea0275a,US,desktop
bb526d3d,CR,desktop
76d71938,US,mobile
4e84dad3,US,desktop
08698e6f,KR,desktop
28c7d7e8,GB,desktop
5f5cd10a,GB,desktop
78cd2fd0,AU,desktop
22d2c749,US,desktop
be51aa15,US,desktop
4eedd99e,GB,desktop
3611dd4a,US,desktop
3274f004,PL,desktop
59da6b92,CH,desktop
6b822cba,US,desktop
54252bab,GB,desktop
059c3fe7,FR,desktop
e2a73ea1,ZA,desktop
652c317e,NO,desktop
79dae2d7,US,desktop
d10e45a1,US,unknown
716b695e,US,desktop
4b464fbb,US,mobile
591b869d,CA,desktop
696f1d9b,US,desktop
e918cdd7,SE,desktop
3bfce16c,JP,desktop
2b9acebf,IT,desktop
3ac1082f,IN,desktop
b88c9971,FR,unknown
720e29ab,US,mobile
bd89553f,CH,desktop
330b59b5,US,mobile
1fe47e89,GB,desktop
0759691e,DE,desktop
315cd222,FR,desktop
0c8ec2ca,BR,desktop
af3a676a,AT,desktop
583309d4,US,desktop
b9c160fd,TT,desktop
d68a69d3,US,desktop
b173c924,US,desktop
a6a51af0,IN,desktop
a1ea72bd,US,desktop
b6e8eef7,US,desktop
5078ea0e,MX,tablet
f70434bd,US,mobile
618d10c4,US,desktop
69122958,US,desktop
1f177c39,BM,desktop
59616bd1,US,desktop
dfa49123,US,desktop
24d586c5,GB,desktop
89a4df8a,US,desktop
d7e69479,BE,desktop
28a8b8d2,US,desktop
9953c15f,US,desktop
4ebb13c2,US,desktop
e34bf44d,SG,desktop
dd25a00a,DE,desktop
20424996,US,desktop
4694f68b,DE,unknown
a15e3d24,US,desktop
a8fca3cf,AU,desktop
bf698f27,JP,desktop
7e568025,US,unknown
1f2097f8,US,desktop
dafaedfc,US,mobile
482763d3,US,desktop
1d7b9895,US,desktop
142d7e4c,US,desktop
396935a1,US,tablet
17029d63,CA,desktop
36f868fb,GB,desktop
83066075,US,desktop
6992327f,US,desktop
08b1d2b5,BR,mobile
ed078ecf,CR,desktop
2a0bec92,US,desktop
89ffa124,FR,desktop
52e2062d,MX,desktop
18191d19,US,desktop
5324032f,US,desktop
6ed2809c,AU,desktop
18d41108,US,desktop
8815ad75,SE,desktop
c31cac00,US,desktop
7d616909,ES,desktop
1b21d6ef,AU,desktop
a99098f1,IN,desktop
4a9d945e,US,desktop
bab39ffc,US,desktop
70de58bf,BY,desktop
2b983162,US,desktop
d5112a19,ES,desktop
9e61581b,US,desktop
d6de8883,GB,desktop
14965a82,US,desktop
85eef610,US,desktop
199b407a,KR,desktop
