customer_id,order_id,order_date,ship_ts,product_name,product_id,order_amount_usd,purchase_platform,marketing_channel,account_creation_method,country_code,order_year,order_month,order_month_name,order_year_month,date_key
22f84dd0,e3221e32cab17162,2019-05-31 00:00:00,2019-06-02,27in 4K gaming monitor,891b,471.4,website,social media,tablet,GB,2019,5,May,2019-05,20190531
75ad6952,e32226f753d50449,2020-03-31 00:00:00,2020-04-01,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,3,Mar,2020-03,20200331
c57a79ed,e323855368683569,2021-02-09 00:00:00,2021-02-11,Nintendo Switch,e682,188.96,website,direct,desktop,GB,2021,2,Feb,2021-02,20210209
0ec90fbf,e324d6bfe5a9071,2021-02-27 00:00:00,2021-02-28,27in 4K gaming monitor,891b,439.19,website,email,desktop,AT,2021,2,Feb,2021-02,20210227
afe740c5,e326cd5d7e474552,2020-05-23 00:00:00,2020-05-25,27in 4K gaming monitor,891b,438.72,website,direct,desktop,JP,2020,5,May,2020-05,20200523
daa75a3d,e32c122378592385,2020-02-11 00:00:00,2020-02-13,Nintendo Switch,e682,142.8,website,direct,desktop,US,2020,2,Feb,2020-02,20200211
0f0620f9,e32c35393c79186,2019-10-24 00:00:00,2019-10-26,Sony PlayStation 5 Bundle,54ed,1040.62,website,direct,desktop,CO,2019,10,Oct,2019-10,20191024
9bfe253f,e32dde6f5cb65975,2019-06-25 00:00:00,2019-06-28,Nintendo Switch,e682,59.96,website,direct,desktop,TR,2019,6,Jun,2019-06,20190625
73c68ea9,e32f01189d649722,2019-01-17 00:00:00,2019-01-19,Nintendo Switch,e682,154.25,website,direct,desktop,IT,2019,1,Jan,2019-01,20190117
da30aa7e,e32f10e58d592169,2020-03-15 00:00:00,2020-03-17,Nintendo Switch,e682,141.42,website,direct,desktop,CA,2020,3,Mar,2020-03,20200315
d74ac52e,e32f28e627990949,2020-12-18 00:00:00,2020-12-19,27in 4K gaming monitor,891b,445.02,website,affiliate,unknown,US,2020,12,Dec,2020-12,20201218
d74ac52e,e32f28e627990950,2020-12-18 00:00:00,2020-12-19,27in 4K gaming monitor,891b,445.02,website,affiliate,unknown,US,2020,12,Dec,2020-12,20201218
ea29422b,e33454eb7cc98918,2019-03-27 00:00:00,2019-03-29,Nintendo Switch,e682,100.8,website,direct,desktop,US,2019,3,Mar,2019-03,20190327
54a8d4bb,e3384c5107037284,2019-06-09 00:00:00,2019-06-10,Nintendo Switch,e682,151.76,website,direct,desktop,CA,2019,6,Jun,2019-06,20190609
50f45435,e33b16bd70335846,2020-09-14 00:00:00,2020-09-15,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,9,Sep,2020-09,20200914
d4e7507f,e33d1c5aec489848,2020-09-01 00:00:00,2020-09-03,JBL Quantum 100 Gaming Headset,ab0f,24.88,website,direct,desktop,GB,2020,9,Sep,2020-09,20200901
d4e7507f,e33d1c5aec489849,2020-09-01 00:00:00,2020-09-03,JBL Quantum 100 Gaming Headset,ab0f,24.88,website,direct,desktop,GB,2020,9,Sep,2020-09,20200901
98b46e5f,e33e018dc4664606,2019-03-18 00:00:00,2019-03-20,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,BR,2019,3,Mar,2019-03,20190318
f580ee8d,e33ea2377fe103746,2019-11-14 00:00:00,2019-11-15,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2019,11,Nov,2019-11,20191114
e6bdaf11,e341e26fad197473,2020-12-17 00:00:00,2020-12-19,27in 4K gaming monitor,891b,473.95,website,direct,desktop,CH,2020,12,Dec,2020-12,20201217
717dad39,e3433f2fea548804,2019-05-15 00:00:00,2019-05-18,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,5,May,2019-05,20190515
ca4b7770,e345fc0c2ea85507,2020-06-05 00:00:00,2020-06-08,Nintendo Switch,e682,154.76,website,email,mobile,JP,2020,6,Jun,2020-06,20200605
31236b7d,e347b2ec39623006,2020-07-29 00:00:00,2020-07-30,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200729
9eb8972b,e3492785b6267085,2020-07-01 00:00:00,2020-07-03,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200701
a466e321,e34af53fced69594,2020-04-28 00:00:00,2020-04-29,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200428
f7aca0fc,e35033f3731104639,2019-11-23 00:00:00,2019-11-24,Nintendo Switch,e682,168.0,website,direct,desktop,IN,2019,11,Nov,2019-11,20191123
5f310909,e3518da379641477,2020-08-01 00:00:00,2020-08-03,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,8,Aug,2020-08,20200801
7775b47b,e352f58267e51157,2020-04-16 00:00:00,2020-04-19,JBL Quantum 100 Gaming Headset,ab0f,22.7,mobile app,email,mobile,US,2020,4,Apr,2020-04,20200416
fd8385ec,e35579bd09a107090,2019-06-08 00:00:00,2019-06-11,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2019,6,Jun,2019-06,20190608
9442ce89,e355c8f923c62828,2019-10-01 00:00:00,2019-10-04,Nintendo Switch,e682,168.0,website,email,mobile,HU,2019,10,Oct,2019-10,20191001
3831beb2,e3560f4585225754,2021-02-06 00:00:00,2021-02-07,JBL Quantum 100 Gaming Headset,ab0f,13.98,mobile app,direct,desktop,US,2021,2,Feb,2021-02,20210206
2f894406,e3580653bc822319,2021-02-23 00:00:00,2021-02-26,Nintendo Switch,e682,160.34,website,email,desktop,PT,2021,2,Feb,2021-02,20210223
eea0275a,e35f5f0a906100809,2020-04-28,2020-04-30,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200428
bb526d3d,e35fb6dbd4979322,2020-05-29,2020-05-31,Nintendo Switch,e682,168.0,website,direct,desktop,CR,2020,5,May,2020-05,20200529
76d71938,e361c161b7b50903,2020-05-04,2020-05-07,Nintendo Switch,e682,148.14,website,email,mobile,US,2020,5,May,2020-05,20200504
4e84dad3,e365222f0dc34844,2020-07-01,2020-07-04,JBL Quantum 100 Gaming Headset,ab0f,19.2,website,direct,desktop,US,2020,7,Jul,2020-07,20200701
08698e6f,e366037b9ec6477,2019-01-26,2019-01-29,Nintendo Switch,e682,156.07,website,direct,desktop,KR,2019,1,Jan,2019-01,20190126
08698e6f,e366037b9ec6478,2019-01-26,2019-01-29,Nintendo Switch,e682,156.07,website,direct,desktop,KR,2019,1,Jan,2019-01,20190126
28c7d7e8,e3674b2d87b19479,2019-07-07,2019-07-09,Nintendo Switch,e682,169.42,website,direct,desktop,GB,2019,7,Jul,2019-07,20190707
5f5cd10a,e369fdc53c541531,2020-08-18,2020-08-21,27in 4K gaming monitor,891b,304.49,website,direct,desktop,GB,2020,8,Aug,2020-08,20200818
78cd2fd0,e36a204985951664,2020-04-08,2020-04-09,Nintendo Switch,e682,129.27,website,direct,desktop,AU,2020,4,Apr,2020-04,20200408
22d2c749,e36c511299517109,2019-12-25,2019-12-27,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,12,Dec,2019-12,20191225
22d2c749,e36c511299517110,2019-12-25,2019-12-27,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,12,Dec,2019-12,20191225
be51aa15,e36f41c215180561,2021-02-10,2021-02-12,Nintendo Switch,e682,168.0,website,direct,desktop,US,2021,2,Feb,2021-02,20210210
4eedd99e,e37067cbb6635010,2020-04-18,2020-04-21,Nintendo Switch,e682,167.76,website,direct,desktop,GB,2020,4,Apr,2020-04,20200418
3611dd4a,e370805e8ba24903,2021-01-12,2021-01-13,Nintendo Switch,e682,168.0,website,direct,desktop,US,2021,1,Jan,2021-01,20210112
3274f004,e3768f4b4e123491,2020-04-20,2020-04-21,Nintendo Switch,e682,126.08,website,direct,desktop,PL,2020,4,Apr,2020-04,20200420
59da6b92,e379e4ed28839269,2019-03-24,2019-03-25,Nintendo Switch,e682,135.44,website,direct,desktop,CH,2019,3,Mar,2019-03,20190324
6b822cba,e37dab1606746386,2020-10-28,2020-10-30,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,10,Oct,2020-10,20201028
54252bab,e37e52ce50037067,2021-01-29,2021-01-31,JBL Quantum 100 Gaming Headset,ab0f,19.14,mobile app,direct,desktop,GB,2021,1,Jan,2021-01,20210129
54252bab,e37e52ce50037068,2021-01-29,2021-01-31,JBL Quantum 100 Gaming Headset,ab0f,19.14,mobile app,direct,desktop,GB,2021,1,Jan,2021-01,20210129
059c3fe7,e381bba11bc5401,2021-02-18,2021-02-19,Sony PlayStation 5 Bundle,54ed,1706.16,website,direct,desktop,FR,2021,2,Feb,2021-02,20210218
e2a73ea1,e3845f61a6e95752,2019-04-17,2019-04-19,27in 4K gaming monitor,891b,474.76,website,direct,desktop,ZA,2019,4,Apr,2019-04,20190417
652c317e,e384c9f74ed43725,2019-07-15,2019-07-17,Nintendo Switch,e682,156.9,website,direct,desktop,NO,2019,7,Jul,2019-07,20190715
79dae2d7,e38561df95d52070,2019-04-06,2019-04-08,Nintendo Switch,e682,134.4,website,direct,desktop,US,2019,4,Apr,2019-04,20190406
d10e45a1,e387796743b88282,2021-02-14,2021-02-17,Dell Gaming Mouse,f81e,49.98,mobile app,unknown,unknown,US,2021,2,Feb,2021-02,20210214
716b695e,e38bd99761d48782,2020-06-08,2020-06-09,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,6,Jun,2020-06,20200608
4b464fbb,e38c6352dba33451,2020-04-27,2020-04-28,Nintendo Switch,e682,168.0,website,email,mobile,US,2020,4,Apr,2020-04,20200427
591b869d,e38ee892aee38980,2019-03-31,2019-04-01,Nintendo Switch,e682,147.85,website,direct,desktop,CA,2019,3,Mar,2019-03,20190331
696f1d9b,e390500e9fc45517,2020-11-05,2020-11-06,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,11,Nov,2020-11,20201105
e918cdd7,e39fcd04ad198447,2021-01-02,2021-01-04,Nintendo Switch,e682,168.56,website,direct,desktop,SE,2021,1,Jan,2021-01,20210102
3bfce16c,e3a3e86108327299,2021-02-12,2021-02-15,27in 4K gaming monitor,891b,450.62,website,direct,desktop,JP,2021,2,Feb,2021-02,20210212
2b9acebf,e3a547eaed420641,2020-08-09,2020-08-12,Nintendo Switch,e682,155.42,website,direct,desktop,IT,2020,8,Aug,2020-08,20200809
3ac1082f,e3a54a792f226781,2021-02-05,2021-02-08,JBL Quantum 100 Gaming Headset,ab0f,13.98,mobile app,email,desktop,IN,2021,2,Feb,2021-02,20210205
b88c9971,e3a5926136e78169,2019-08-01,2019-08-02,JBL Quantum 100 Gaming Headset,ab0f,18.67,website,affiliate,unknown,FR,2019,8,Aug,2019-08,20190801
720e29ab,e3a8d49bba849009,2020-06-07,2020-06-08,JBL Quantum 100 Gaming Headset,ab0f,22.88,mobile app,email,mobile,US,2020,6,Jun,2020-06,20200607
bd89553f,e3a9ea9dfd280237,2020-03-19,2020-03-20,JBL Quantum 100 Gaming Headset,ab0f,22.39,website,direct,desktop,CH,2020,3,Mar,2020-03,20200319
330b59b5,e3b108310a723742,2020-03-13,2020-03-14,Nintendo Switch,e682,168.0,website,email,mobile,US,2020,3,Mar,2020-03,20200313
1fe47e89,e3b1974108716039,2019-08-29,2019-09-01,Nintendo Switch,e682,165.36,website,direct,desktop,GB,2019,8,Aug,2019-08,20190829
0759691e,e3b2aa099bf6068,2020-10-03,2020-10-06,Nintendo Switch,e682,160.61,website,direct,desktop,DE,2020,10,Oct,2020-10,20201003
315cd222,e3b5441beb623073,2021-01-10,2021-01-11,Nintendo Switch,e682,164.42,website,direct,desktop,FR,2021,1,Jan,2021-01,20210110
315cd222,e3b5441beb623074,2021-01-10,2021-01-11,Nintendo Switch,e682,164.42,website,direct,desktop,FR,2021,1,Jan,2021-01,20210110
0c8ec2ca,e3b7e2bc86b8141,2019-05-11,2019-05-12,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,BR,2019,5,May,2019-05,20190511
af3a676a,e3b8ec7481374247,2021-01-28,2021-01-30,Sony PlayStation 5 Bundle,54ed,1917.44,website,direct,desktop,AT,2021,1,Jan,2021-01,20210128
af3a676a,e3b8ec7481374248,2021-01-28,2021-01-30,Sony PlayStation 5 Bundle,54ed,1917.44,website,direct,desktop,AT,2021,1,Jan,2021-01,20210128
583309d4,e3bf403023338625,2020-03-16,2020-03-17,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,3,Mar,2020-03,20200316
b9c160fd,e3c0398f0fe78702,2020-10-09,2020-10-10,Nintendo Switch,e682,168.0,website,direct,desktop,TT,2020,10,Oct,2020-10,20201009
d68a69d3,e3c165de65c90625,2019-01-31,2019-02-01,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,1,Jan,2019-01,20190131
b173c924,e3c4defcbf175215,2019-09-24,2019-09-27,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,9,Sep,2019-09,20190924
a6a51af0,e3cb18ae52b70622,2020-09-18,2020-09-21,Nintendo Switch,e682,134.4,website,direct,desktop,IN,2020,9,Sep,2020-09,20200918
a1ea72bd,e3ce537430368483,2019-02-12,2019-02-14,27in 4K gaming monitor,891b,408.0,website,direct,desktop,US,2019,2,Feb,2019-02,20190212
b6e8eef7,e3cee8fe73277500,2020-11-18,2020-11-20,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,11,Nov,2020-11,20201118
b6e8eef7,e3cee8fe73277501,2020-11-18,2020-11-20,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,11,Nov,2020-11,20201118
5078ea0e,e3cfe3665df35642,2021-01-01,2021-01-04,27in 4K gaming monitor,891b,210.46,website,social media,tablet,MX,2021,1,Jan,2021-01,20210101
f70434bd,e3d210d8fb0104375,2020-02-21,2020-02-23,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,email,mobile,US,2020,2,Feb,2020-02,20200221
c121a453,e3d4850b9cc81780,2020-02-27,2020-02-28,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,2,Feb,2020-02,20200227
618d10c4,e3d4d65c65742387,2021-01-30,2021-01-31,Nintendo Switch,e682,168.0,website,email,desktop,US,2021,1,Jan,2021-01,20210130
618d10c4,e3d4d65c65742388,2021-01-30,2021-01-31,Nintendo Switch,e682,168.0,website,email,desktop,US,2021,1,Jan,2021-01,20210130
69122958,e3d5ff88f5e1811,2021-02-09,2021-02-10,Nintendo Switch,e682,168.0,website,direct,desktop,US,2021,2,Feb,2021-02,20210209
1f177c39,e3d6ae9a49115708,2020-04-02,2020-04-05,27in 4K gaming monitor,891b,480.0,website,direct,desktop,BM,2020,4,Apr,2020-04,20200402
59616bd1,e3dfebc754f39084,2020-12-14,2020-12-17,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,12,Dec,2020-12,20201214
dfa49123,e3e355ee62994542,2021-01-24,2021-01-27,Nintendo Switch,e682,168.0,website,direct,desktop,US,2021,1,Jan,2021-01,20210124
24d586c5,e3e71243ab217886,2021-02-22,2021-02-23,Nintendo Switch,e682,184.9,website,direct,desktop,GB,2021,2,Feb,2021-02,20210222
89a4df8a,e3e8bb182a758452,2020-10-25,2020-10-27,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,10,Oct,2020-10,20201025
d7e69479,e3ed4d07f6191223,2020-10-09,2020-10-11,27in 4K gaming monitor,891b,439.93,website,direct,desktop,BE,2020,10,Oct,2020-10,20201009
28a8b8d2,e3ee09c1af519437,2020-12-01,2020-12-04,Nintendo Switch,e682,168.0,website,email,desktop,US,2020,12,Dec,2020-12,20201201
28a8b8d2,e3ee09c1af519438,2020-12-01,2020-12-04,Nintendo Switch,e682,168.0,website,email,desktop,US,2020,12,Dec,2020-12,20201201
9953c15f,e3ee3531b2f64853,2021-01-06,2021-01-09,Sony PlayStation 5 Bundle,54ed,1530.0,website,direct,desktop,US,2021,1,Jan,2021-01,20210106
9953c15f,e3ee3531b2f64854,2021-01-06,2021-01-09,Sony PlayStation 5 Bundle,54ed,1530.0,website,direct,desktop,US,2021,1,Jan,2021-01,20210106
4ebb13c2,e3eef479c2634931,2021-02-04,2021-02-07,JBL Quantum 100 Gaming Headset,ab0f,23.98,mobile app,direct,desktop,US,2021,2,Feb,2021-02,20210204
e34bf44d,e3f4e57544c96013,2020-10-08,2020-10-09,Nintendo Switch,e682,139.05,website,direct,desktop,SG,2020,10,Oct,2020-10,20201008
e34bf44d,e3f4e57544c96014,2020-10-08,2020-10-09,Nintendo Switch,e682,139.05,website,direct,desktop,SG,2020,10,Oct,2020-10,20201008
dd25a00a,e4041c0881d93445,2019-12-24,2019-12-27,Nintendo Switch,e682,150.53,website,direct,desktop,DE,2019,12,Dec,2019-12,20191224
20424996,e406c0cf8ba573,2021-02-04,2021-02-06,JBL Quantum 100 Gaming Headset,ab0f,13.98,mobile app,direct,desktop,US,2021,2,Feb,2021-02,20210204
4694f68b,e4108224d3031612,2021-02-20,2021-02-22,27in 4K gaming monitor,891b,445.79,website,affiliate,unknown,DE,2021,2,Feb,2021-02,20210220
a15e3d24,e410ab38e7b68260,2020-01-21,2020-01-24,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,1,Jan,2020-01,20200121
a8fca3cf,e41150ea6d371626,2019-06-29,2019-07-01,JBL Quantum 100 Gaming Headset,ab0f,16.46,website,direct,desktop,AU,2019,6,Jun,2019-06,20190629
bf698f27,e413ac5a56281032,2021-01-25,2021-01-26,27in 4K gaming monitor,891b,451.18,website,direct,desktop,JP,2021,1,Jan,2021-01,20210125
7e568025,e4155e0d10953957,2020-12-06,2020-12-08,Nintendo Switch,e682,168.0,website,affiliate,unknown,US,2020,12,Dec,2020-12,20201206
1f2097f8,e4167d41b1715723,2020-04-29,2020-05-02,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200429
dafaedfc,e4184f8099f92537,2020-04-18,2020-04-19,Nintendo Switch,e682,159.72,mobile app,email,mobile,US,2020,4,Apr,2020-04,20200418
482763d3,e4197995a5732221,2019-01-27,2019-01-28,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2019,1,Jan,2019-01,20190127
482763d3,e4197995a5732222,2019-01-27,2019-01-28,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2019,1,Jan,2019-01,20190127
1d7b9895,e419cfd1a4315084,2021-02-13,2021-02-15,Dell Gaming Mouse,f81e,49.98,mobile app,email,desktop,US,2021,2,Feb,2021-02,20210213
142d7e4c,e41b4f53d2211253,2019-07-12,2019-07-14,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2019,7,Jul,2019-07,20190712
396935a1,e41e0198b0326223,2019-11-08,2019-11-11,27in 4K gaming monitor,891b,480.0,website,social media,tablet,US,2019,11,Nov,2019-11,20191108
17029d63,e421438caa012370,2021-01-08,2021-01-09,Lenovo IdeaPad Gaming 3,9ef0,994.37,website,direct,desktop,CA,2021,1,Jan,2021-01,20210108
f7283b13,e4246d5dfdb104427,2021-02-16,2021-02-18,27in 4K gaming monitor,891b,433.98,website,direct,desktop,US,2021,2,Feb,2021-02,20210216
36f868fb,e42af18fbfd25264,2020-10-14,2020-10-15,Dell Gaming Mouse,f81e,50.83,mobile app,email,desktop,GB,2020,10,Oct,2020-10,20201014
83066075,e436904c6ef2198,2019-08-17,2019-08-18,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,8,Aug,2019-08,20190817
6992327f,e437686a39445567,2020-09-20,2020-09-22,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,9,Sep,2020-09,20200920
6992327f,e437686a39445568,2020-09-20,2020-09-22,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,9,Sep,2020-09,20200920
08b1d2b5,e43bcd2c44c6578,2019-08-22,2019-08-25,Nintendo Switch,e682,168.0,website,email,mobile,BR,2019,8,Aug,2019-08,20190822
ed078ecf,e4433e0b023100136,2020-09-05,2020-09-06,Nintendo Switch,e682,168.0,website,email,desktop,CR,2020,9,Sep,2020-09,20200905
2a0bec92,e449de041e520028,2020-09-03,2020-09-05,27in 4K gaming monitor,891b,480.0,website,email,desktop,US,2020,9,Sep,2020-09,20200903
89ffa124,e44ce05e36758598,2021-02-07,2021-02-09,27in 4K gaming monitor,891b,451.63,website,email,desktop,FR,2021,2,Feb,2021-02,20210207
52e2062d,e44ebe4eed936564,2021-02-10,2021-02-11,Nintendo Switch,e682,102.88,website,direct,desktop,MX,2021,2,Feb,2021-02,20210210
18191d19,e44f50c5bc212807,2020-03-13,2020-03-14,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,3,Mar,2020-03,20200313
5324032f,e44ffa54f3636647,2020-11-11,2020-11-14,Nintendo Switch,e682,168.0,website,email,desktop,US,2020,11,Nov,2020-11,20201111
6ed2809c,e453d4076bf47797,2020-09-25,2020-09-28,JBL Quantum 100 Gaming Headset,ab0f,16.81,website,direct,desktop,AU,2020,9,Sep,2020-09,20200925
6ed2809c,e453d4076bf47798,2020-09-25,2020-09-28,JBL Quantum 100 Gaming Headset,ab0f,16.81,website,direct,desktop,AU,2020,9,Sep,2020-09,20200925
18d41108,e45770836b313082,2021-02-18,2021-02-21,Nintendo Switch,e682,168.0,website,direct,desktop,US,2021,2,Feb,2021-02,20210218
8815ad75,e458bf99c8057820,2020-04-25,2020-04-28,Nintendo Switch,e682,143.98,website,direct,desktop,SE,2020,4,Apr,2020-04,20200425
c31cac00,e459259d31c82641,2019-08-10,2019-08-13,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,8,Aug,2019-08,20190810
7d616909,e45a46cfdff53545,2019-11-23,2019-11-25,Nintendo Switch,e682,149.7,website,direct,desktop,ES,2019,11,Nov,2019-11,20191123
1b21d6ef,e45bc96e4c814034,2019-09-30,2019-10-02,JBL Quantum 100 Gaming Headset,ab0f,16.03,website,direct,desktop,AU,2019,9,Sep,2019-09,20190930
a99098f1,e460b84cc6971889,2019-07-25,2019-07-27,27in 4K gaming monitor,891b,480.0,website,direct,desktop,IN,2019,7,Jul,2019-07,20190725
4a9d945e,e46276fa67e33180,2019-11-21,2019-11-23,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,11,Nov,2019-11,20191121
4a9d945e,e46276fa67e33181,2019-11-21,2019-11-23,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,11,Nov,2019-11,20191121
bab39ffc,e464793977879103,2019-10-09,2019-10-11,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2019,10,Oct,2019-10,20191009
70de58bf,e4689fe7ddd48592,2020-01-28,2020-01-31,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,BY,2020,1,Jan,2020-01,20200128
2b983162,e469b5748c120636,2019-09-21,2019-09-23,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,9,Sep,2019-09,20190921
d5112a19,e46a789c16389920,2020-04-30,2020-05-01,Nintendo Switch,e682,148.05,website,direct,desktop,ES,2020,4,Apr,2020-04,20200430
9e61581b,e46aa115abd66933,2021-02-25,2021-02-26,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2021,2,Feb,2021-02,20210225
d6de8883,e46bbda2e0790754,2021-02-26,2021-02-28,27in 4K gaming monitor,891b,517.58,website,direct,desktop,GB,2021,2,Feb,2021-02,20210226
14965a82,e46f6e62d0911419,2020-08-29,2020-08-31,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,8,Aug,2020-08,20200829
85eef610,e46fb63f14456979,2021-01-28,2021-01-29,Nintendo Switch,e682,168.0,website,direct,desktop,US,2021,1,Jan,2021-01,20210128
199b407a,e476dde08fd13388,2019-07-21,2019-07-24,JBL Quantum 100 Gaming Headset,ab0f,20.36,website,direct,desktop,KR,2019,7,Jul,2019-07,20190721
f03c9198,e479a32e86b101536,2020-04-22,2020-04-24,Lenovo IdeaPad Gaming 3,9ef0,1069.12,website,direct,desktop,BR,2020,4,Apr,2020-04,20200422
9f21687f,e47bb09d01467270,2019-01-18,2019-01-20,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2019,1,Jan,2019-01,20190118
be5fde32,e47c1afb3a780586,2019-01-21,2019-01-24,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,1,Jan,2019-01,20190121
f4374e84,e4833793a82103230,2021-02-26,2021-03-01,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2021,2,Feb,2021-02,20210226
08478d4a,e48390eee616441,2021-01-02,2021-01-05,Nintendo Switch,e682,154.75,website,direct,desktop,CA,2021,1,Jan,2021-01,20210102
70232735,e488b78ebf91838,2019-03-07,2019-03-08,Nintendo Switch,e682,168.0,website,direct,desktop,US,2019,3,Mar,2019-03,20190307
2909e811,e48b30d0ac719596,2020-05-16,2020-05-19,Nintendo Switch,e682,168.0,website,email,mobile,US,2020,5,May,2020-05,20200516
31b9c1d9,e48b3139c5823215,2020-04-13,2020-04-15,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200413
743e49ea,e48bf390c2349909,2019-05-03,2019-05-06,Nintendo Switch,e682,126.0,website,direct,desktop,US,2019,5,May,2019-05,20190503
a0635850,e48e26e193667824,2020-08-27,2020-08-29,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,8,Aug,2020-08,20200827
e7106ad7,e4907a2e22597595,2019-09-13,2019-09-16,Lenovo IdeaPad Gaming 3,9ef0,441.71,website,direct,desktop,TR,2019,9,Sep,2019-09,20190913
b136b9e4,e491e307f7475111,2020-09-13,2020-09-14,Nintendo Switch,e682,149.59,website,direct,desktop,CA,2020,9,Sep,2020-09,20200913
b136b9e4,e491e307f7475112,2020-09-13,2020-09-14,Nintendo Switch,e682,149.59,website,direct,desktop,CA,2020,9,Sep,2020-09,20200913
63525546,e49595551991662,2021-01-24,2021-01-27,Nintendo Switch,e682,168.0,website,direct,desktop,GH,2021,1,Jan,2021-01,20210124
474094d5,e49940a5ff031900,2019-11-22,2019-11-25,Lenovo IdeaPad Gaming 3,9ef0,1198.0,website,direct,desktop,CO,2019,11,Nov,2019-11,20191122
79d40e24,e49d53cf97952061,2020-07-06,2020-07-07,Nintendo Switch,e682,168.0,website,direct,desktop,PE,2020,7,Jul,2020-07,20200706
96772948,e4a134bfdd12552,2020-08-20,2020-08-23,Nintendo Switch,e682,171.65,website,affiliate,unknown,GB,2020,8,Aug,2020-08,20200820
96772948,e4a134bfdd12553,2020-08-20,2020-08-23,Nintendo Switch,e682,171.65,website,affiliate,unknown,GB,2020,8,Aug,2020-08,20200820
57e7d61b,e4a1e59d07538507,2020-07-19,2020-07-20,Nintendo Switch,e682,168.0,website,direct,desktop,US,2020,7,Jul,2020-07,20200719
0dee001f,e4a2364e00c8721,2020-04-02,2020-04-05,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,4,Apr,2020-04,20200402
45c9b186,e4a5980b1dd31314,2020-08-17,2020-08-18,JBL Quantum 100 Gaming Headset,ab0f,24.0,website,direct,desktop,US,2020,8,Aug,2020-08,20200817
5ef5dde7,e4a5ab222c741365,2020-06-04,2020-06-05,Nintendo Switch,e682,155.42,website,direct,desktop,IT,2020,6,Jun,2020-06,20200604
f0cf787f,e4a5e5ef629101803,2020-12-14,2020-12-15,Nintendo Switch,e682,168.0,website,direct,desktop,CZ,2020,12,Dec,2020-12,20201214
ee108552,e4adedc6cc1100549,2021-01-20,2021-01-23,27in 4K gaming monitor,891b,480.0,website,direct,desktop,US,2021,1,Jan,2021-01,20210120
eb77cf63,e4afa01a57299485,2020-12-09,2020-12-12,27in 4K gaming monitor,891b,480.0,website,email,desktop,US,2020,12,Dec,2020-12,20201209
